id,model,partner_id:id,amount_currency,currency_id:id
aml_cicsa_4152,account.move.line,VEJ315253321,-31848.67,base.USD
aml_cicsa_4153,account.move.line,VEJ001612165,,
aml_cicsa_4154,account.move.line,VEJ001612165,,
aml_cicsa_4155,account.move.line,VEJ001612165,,
aml_cicsa_4156,account.move.line,VEJ001612165,,
aml_cicsa_4157,account.move.line,VEJ001612165,,
aml_cicsa_4158,account.move.line,VEJ001612165,,
aml_cicsa_4159,account.move.line,VEJ310308292,,
aml_cicsa_4160,account.move.line,VEJ310308292,,
aml_cicsa_4161,account.move.line,VEJ315297876,,
aml_cicsa_4162,account.move.line,VEJ315297876,,
aml_cicsa_4163,account.move.line,VEJ315297876,,
aml_cicsa_4164,account.move.line,VEJ315297876,,
aml_cicsa_4165,account.move.line,VEJ315297876,,
aml_cicsa_4166,account.move.line,VEJ315297876,,
aml_cicsa_4167,account.move.line,VEJ315297876,,
aml_cicsa_4168,account.move.line,VEJ315297876,,
aml_cicsa_4169,account.move.line,VEJ315297876,,
aml_cicsa_4170,account.move.line,VEJ315297876,,
aml_cicsa_4171,account.move.line,VEJ315297876,,
aml_cicsa_4172,account.move.line,VEJ315297876,,
aml_cicsa_4173,account.move.line,VEJ315297876,,
aml_cicsa_4174,account.move.line,VEJ315297876,,
aml_cicsa_4175,account.move.line,VEJ315297876,,
aml_cicsa_4176,account.move.line,VEJ315297876,,
aml_cicsa_4177,account.move.line,VEJ315297876,,
aml_cicsa_4178,account.move.line,VEJ315297876,,
aml_cicsa_4179,account.move.line,VEJ000815747,,
aml_cicsa_4180,account.move.line,VEJ000815747,,
aml_cicsa_4181,account.move.line,VEJ310931828,,
aml_cicsa_4182,account.move.line,VEJ310931828,,
aml_cicsa_4183,account.move.line,VEJ301406834,,
aml_cicsa_4184,account.move.line,VEJ301406834,,
aml_cicsa_4185,account.move.line,VEJ303072488,,
aml_cicsa_4186,account.move.line,VEJ303072488,,
aml_cicsa_4187,account.move.line,VEJ303388078,,
aml_cicsa_4188,account.move.line,VEJ303388078,,
aml_cicsa_4189,account.move.line,VEJ306203117,,
aml_cicsa_4190,account.move.line,VEJ306203117,,
aml_cicsa_4191,account.move.line,VEJ306203117,,
aml_cicsa_4192,account.move.line,VEJ306203117,,
aml_cicsa_4193,account.move.line,VEJ313897051,,
aml_cicsa_4194,account.move.line,VEJ313897051,,
aml_cicsa_4195,account.move.line,VEJ313897051,,
aml_cicsa_4196,account.move.line,VEJ313897051,,
aml_cicsa_4197,account.move.line,VEJ313897051,,
aml_cicsa_4198,account.move.line,VEJ313897051,,
aml_cicsa_4199,account.move.line,VEJ313897051,,
aml_cicsa_4200,account.move.line,VEJ313897051,,
aml_cicsa_4201,account.move.line,VEJ313897051,,
aml_cicsa_4202,account.move.line,VEJ313897051,,
aml_cicsa_4203,account.move.line,VEJ313897051,,
aml_cicsa_4204,account.move.line,VEJ313897051,,
aml_cicsa_4205,account.move.line,VEJ303900909,,
aml_cicsa_4206,account.move.line,VEJ303900909,,
aml_cicsa_4207,account.move.line,VEJ303900909,,
aml_cicsa_4208,account.move.line,VEJ303900909,,
aml_cicsa_4209,account.move.line,VEJ303900909,,
aml_cicsa_4210,account.move.line,VEJ303900909,,
aml_cicsa_4211,account.move.line,VEJ303900909,,
aml_cicsa_4212,account.move.line,VEJ303900909,,
aml_cicsa_4213,account.move.line,VEJ303900909,,
aml_cicsa_4214,account.move.line,VEJ303900909,,
aml_cicsa_4215,account.move.line,VEJ303900909,,
aml_cicsa_4216,account.move.line,VEJ303900909,,
aml_cicsa_4217,account.move.line,VEJ303900909,,
aml_cicsa_4218,account.move.line,VEJ303900909,,
aml_cicsa_4219,account.move.line,VEJ303900909,,
aml_cicsa_4220,account.move.line,VEJ303900909,,
aml_cicsa_4221,account.move.line,VEJ303900909,,
aml_cicsa_4222,account.move.line,VEJ303900909,,
aml_cicsa_4223,account.move.line,,300.00,base.USD
aml_cicsa_4224,account.move.line,,-300.00,base.USD
aml_cicsa_4225,account.move.line,,624.40,base.USD
aml_cicsa_4226,account.move.line,,-624.40,base.USD
aml_cicsa_4227,account.move.line,VEJ002569107,,
aml_cicsa_4228,account.move.line,VEJ002569107,,
aml_cicsa_4229,account.move.line,VEJ310353514,,
aml_cicsa_4230,account.move.line,VEJ310353514,,
aml_cicsa_4231,account.move.line,VEJ310353514,,
aml_cicsa_4232,account.move.line,VEJ310353514,,
aml_cicsa_4233,account.move.line,VEJ310353514,,
aml_cicsa_4234,account.move.line,VEJ308120219,,
aml_cicsa_4235,account.move.line,VEJ308120219,,
aml_cicsa_4236,account.move.line,VEJ311271465,179985.60,base.USD
aml_cicsa_4237,account.move.line,VEJ311271465,163375.56,base.USD
aml_cicsa_4238,account.move.line,VEJ311271465,179985.60,base.USD
aml_cicsa_4239,account.move.line,VEJ311271465,-523346.76,base.USD
aml_cicsa_4240,account.move.line,VEJ311271465,50634.00,base.USD
aml_cicsa_4241,account.move.line,VEJ311271465,50634.00,base.USD
aml_cicsa_4242,account.move.line,VEJ311271465,50634.00,base.USD
aml_cicsa_4243,account.move.line,VEJ311271465,-151902.00,base.USD
aml_cicsa_4244,account.move.line,VEJ311271708,179985.60,base.USD
aml_cicsa_4245,account.move.line,VEJ311271708,29997.60,base.USD
aml_cicsa_4246,account.move.line,VEJ311271708,163375.56,base.USD
aml_cicsa_4247,account.move.line,VEJ311271708,149988.00,base.USD
aml_cicsa_4248,account.move.line,VEJ311271708,-523346.76,base.USD
aml_cicsa_4249,account.move.line,VEJ311271708,50634.00,base.USD
aml_cicsa_4250,account.move.line,VEJ311271708,8439.00,base.USD
aml_cicsa_4251,account.move.line,VEJ311271708,50634.00,base.USD
aml_cicsa_4252,account.move.line,VEJ311271708,42195.00,base.USD
aml_cicsa_4253,account.move.line,VEJ311271708,-151902.00,base.USD
aml_cicsa_4254,account.move.line,VEJ293877334,,
aml_cicsa_4255,account.move.line,VEJ293877334,,
aml_cicsa_4256,account.move.line,VEJ293877334,,
aml_cicsa_4257,account.move.line,VEJ293877334,,
aml_cicsa_4258,account.move.line,VEJ302287448,,
aml_cicsa_4259,account.move.line,VEJ302287448,,
aml_cicsa_4260,account.move.line,VEJ302287448,,
aml_cicsa_4261,account.move.line,VEJ302287448,,
aml_cicsa_4262,account.move.line,VEJ302287448,,
aml_cicsa_4263,account.move.line,VEJ302287448,,
aml_cicsa_4264,account.move.line,VEJ302287448,,
aml_cicsa_4265,account.move.line,VEJ302287448,,
aml_cicsa_4266,account.move.line,VEJ302287448,,
aml_cicsa_4267,account.move.line,VEJ302287448,,
aml_cicsa_4268,account.move.line,VEJ302287448,,
aml_cicsa_4269,account.move.line,VEJ302287448,,
aml_cicsa_4270,account.move.line,VEJ302287448,,
aml_cicsa_4271,account.move.line,VEJ302287448,,
aml_cicsa_4272,account.move.line,VEJ302287448,,
aml_cicsa_4273,account.move.line,VEJ302287448,,
aml_cicsa_4274,account.move.line,VEJ302287448,,
aml_cicsa_4275,account.move.line,VEJ302287448,,
aml_cicsa_4276,account.move.line,VEJ302287448,,
aml_cicsa_4277,account.move.line,VEJ302287448,,
aml_cicsa_4278,account.move.line,VEJ302287448,,
aml_cicsa_4279,account.move.line,VEJ302287448,,
aml_cicsa_4280,account.move.line,VEJ302287448,,
aml_cicsa_4281,account.move.line,VEJ302287448,,
aml_cicsa_4282,account.move.line,VEJ302287448,,
aml_cicsa_4283,account.move.line,VEJ302287448,,
aml_cicsa_4284,account.move.line,VEJ302287448,,
aml_cicsa_4285,account.move.line,VEJ302287448,,
aml_cicsa_4286,account.move.line,VEJ302287448,,
aml_cicsa_4287,account.move.line,VEJ302287448,,
aml_cicsa_4288,account.move.line,VEJ302287448,,
aml_cicsa_4289,account.move.line,VEJ302287448,,
aml_cicsa_4290,account.move.line,VEJ315253321,163375.56,base.USD
aml_cicsa_4291,account.move.line,VEJ315253321,207849.96,base.USD
aml_cicsa_4292,account.move.line,VEJ315253321,179985.60,base.USD
aml_cicsa_4293,account.move.line,VEJ315253321,99647.20,base.USD
aml_cicsa_4294,account.move.line,VEJ315253321,-650858.32,base.USD
aml_cicsa_4295,account.move.line,VEJ315253321,82302.00,base.USD
aml_cicsa_4296,account.move.line,VEJ315253321,82302.00,base.USD
aml_cicsa_4297,account.move.line,VEJ315253321,82302.00,base.USD
aml_cicsa_4298,account.move.line,VEJ315253321,45565.67,base.USD
aml_cicsa_4299,account.move.line,VEJ315253321,-292471.67,base.USD
aml_cicsa_4300,account.move.line,VEV089702840,,
aml_cicsa_4301,account.move.line,VEV089702840,,
aml_cicsa_4302,account.move.line,VEV062861750,,
aml_cicsa_4303,account.move.line,VEV062861750,,
aml_cicsa_4304,account.move.line,VEV062861750,,
aml_cicsa_4305,account.move.line,VEV062861750,,
aml_cicsa_4306,account.move.line,VEV062861750,,
aml_cicsa_4307,account.move.line,VEV045344734,,
aml_cicsa_4308,account.move.line,VEV045344734,,
aml_cicsa_4309,account.move.line,VEV045344734,,
aml_cicsa_4310,account.move.line,VEJ001612165,,
aml_cicsa_4311,account.move.line,VEJ001612165,,
aml_cicsa_4312,account.move.line,VEJ001612165,,
aml_cicsa_4313,account.move.line,VEJ001612165,,
aml_cicsa_4314,account.move.line,VEJ001612165,,
aml_cicsa_4315,account.move.line,VEJ001612165,,
aml_cicsa_4316,account.move.line,VEJ001612165,,
aml_cicsa_4317,account.move.line,VEJ310308292,,
aml_cicsa_4318,account.move.line,VEJ310308292,,
aml_cicsa_4319,account.move.line,VEJ310308292,,
aml_cicsa_4320,account.move.line,VEJ310308292,,
aml_cicsa_4321,account.move.line,VEJ315297876,,
aml_cicsa_4322,account.move.line,VEJ315297876,,
aml_cicsa_4323,account.move.line,VEJ315297876,,
aml_cicsa_4324,account.move.line,VEJ315297876,,
aml_cicsa_4325,account.move.line,VEJ315297876,,
aml_cicsa_4326,account.move.line,VEJ315297876,,
aml_cicsa_4327,account.move.line,VEJ000815747,,
aml_cicsa_4328,account.move.line,VEJ000815747,,
aml_cicsa_4329,account.move.line,VEJ310931828,,
aml_cicsa_4330,account.move.line,VEJ310931828,,
aml_cicsa_4331,account.move.line,VEJ301406834,,
aml_cicsa_4332,account.move.line,VEJ301406834,,
aml_cicsa_4333,account.move.line,VEJ303072488,,
aml_cicsa_4334,account.move.line,VEJ303072488,,
aml_cicsa_4335,account.move.line,VEJ303388078,,
aml_cicsa_4336,account.move.line,VEJ303388078,,
aml_cicsa_4337,account.move.line,VEJ306203117,,
aml_cicsa_4338,account.move.line,VEJ306203117,,
aml_cicsa_4339,account.move.line,VEJ306203117,,
aml_cicsa_4340,account.move.line,VEJ306203117,,
aml_cicsa_4341,account.move.line,VEJ306203117,,
aml_cicsa_4342,account.move.line,VEJ306203117,,
aml_cicsa_4343,account.move.line,VEJ313897051,,
aml_cicsa_4344,account.move.line,VEJ313897051,,
aml_cicsa_4345,account.move.line,VEJ313897051,,
aml_cicsa_4346,account.move.line,VEJ313897051,,
aml_cicsa_4347,account.move.line,VEJ313897051,,
aml_cicsa_4348,account.move.line,VEJ313897051,,
aml_cicsa_4349,account.move.line,VEJ313897051,,
aml_cicsa_4350,account.move.line,VEJ313897051,,
aml_cicsa_4351,account.move.line,VEJ313897051,,
aml_cicsa_4352,account.move.line,VEJ313897051,,
aml_cicsa_4353,account.move.line,VEJ303900909,,
aml_cicsa_4354,account.move.line,VEJ303900909,,
