id,model,name,ref,date,period_id:id,journal_id:id
str,str,str,str,str,ref,ref
am_cicsa_19000000432,account.move,Comp-19000000432,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000433,account.move,Comp-19000000433,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000434,account.move,Comp-19000000434,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000435,account.move,Comp-19000000435,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000436,account.move,Comp-19000000436,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000437,account.move,Comp-19000000437,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000438,account.move,Comp-19000000438,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000439,account.move,Comp-19000000439,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000440,account.move,Comp-19000000440,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000441,account.move,Comp-19000000441,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000442,account.move,Comp-19000000442,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000443,account.move,Comp-19000000443,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000444,account.move,Comp-19000000444,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000445,account.move,Comp-19000000445,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000446,account.move,Comp-19000000446,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000447,account.move,Comp-19000000447,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000448,account.move,Comp-19000000448,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000449,account.move,Comp-19000000449,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000450,account.move,Comp-19000000450,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000451,account.move,Comp-19000000451,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000452,account.move,Comp-19000000452,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000453,account.move,Comp-19000000453,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_20000000126,account.move,Comp-20000000126,Asientos Transacciones Mayo,2014-05-26,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000454,account.move,Comp-19000000454,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000455,account.move,Comp-19000000455,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000456,account.move,Comp-19000000456,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000457,account.move,Comp-19000000457,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000458,account.move,Comp-19000000458,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000459,account.move,Comp-19000000459,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000460,account.move,Comp-19000000460,Asientos Transacciones Mayo,2014-05-27,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000461,account.move,Comp-19000000461,Asientos Transacciones Mayo,2014-05-28,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000462,account.move,Comp-19000000462,Asientos Transacciones Mayo,2014-05-28,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000463,account.move,Comp-19000000463,Asientos Transacciones Mayo,2014-05-28,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000464,account.move,Comp-19000000464,Asientos Transacciones Mayo,2014-05-28,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
am_cicsa_19000000465,account.move,Comp-19000000465,Asientos Transacciones Mayo,2014-05-28,cicsa_data.ap_cicsa_05,cicsa_data.aj_cicsa_general
