id,model,partner_id:id,amount_currency,currency_id:id
aml_cicsa_4761,account.move.line,VEV045344734,,
aml_cicsa_4762,account.move.line,VEV049726860,,
aml_cicsa_4763,account.move.line,VEV049726860,,
aml_cicsa_4764,account.move.line,VEV049726860,,
aml_cicsa_4765,account.move.line,VEV049726860,,
aml_cicsa_4766,account.move.line,VEV049726860,,
aml_cicsa_4767,account.move.line,VEV049726860,,
aml_cicsa_4768,account.move.line,VEV049726860,,
aml_cicsa_4769,account.move.line,VEV049726860,,
aml_cicsa_4770,account.move.line,VEV049726860,,
aml_cicsa_4771,account.move.line,VEV049726860,,
aml_cicsa_4772,account.move.line,VEV049726860,,
aml_cicsa_4773,account.move.line,VEV049726860,,
aml_cicsa_4774,account.move.line,VEV049726860,,
aml_cicsa_4775,account.move.line,VEV049726860,,
aml_cicsa_4776,account.move.line,VEV049726860,,
aml_cicsa_4777,account.move.line,VEV089702840,,
aml_cicsa_4778,account.move.line,VEV089702840,,
aml_cicsa_4779,account.move.line,VEV089702840,,
aml_cicsa_4780,account.move.line,VEV089702840,,
aml_cicsa_4781,account.move.line,VEV172228611,,
aml_cicsa_4782,account.move.line,VEV172228611,,
aml_cicsa_4783,account.move.line,VEV102884619,,
aml_cicsa_4784,account.move.line,VEV102884619,,
aml_cicsa_4785,account.move.line,VEJ303900909,,
aml_cicsa_4786,account.move.line,VEJ303900909,,
aml_cicsa_4787,account.move.line,VEJ303900909,,
aml_cicsa_4788,account.move.line,VEJ303900909,,
aml_cicsa_4789,account.move.line,VEJ303900909,,
aml_cicsa_4790,account.move.line,VEJ303900909,,
aml_cicsa_4791,account.move.line,VEJ303900909,,
aml_cicsa_4792,account.move.line,VEJ303900909,,
aml_cicsa_4793,account.move.line,VEJ303900909,,
aml_cicsa_4794,account.move.line,VEJ303900909,,
aml_cicsa_4795,account.move.line,VEJ303900909,,
aml_cicsa_4796,account.move.line,VEJ303900909,,
aml_cicsa_4797,account.move.line,VEJ303900909,,
aml_cicsa_4798,account.move.line,VEJ303900909,,
aml_cicsa_4799,account.move.line,VEJ303900909,,
aml_cicsa_4800,account.move.line,VEJ303900909,,
aml_cicsa_4801,account.move.line,VEJ303900909,,
aml_cicsa_4802,account.move.line,VEJ303900909,,
aml_cicsa_4803,account.move.line,VEJ303900909,,
aml_cicsa_4804,account.move.line,VEJ303900909,,
aml_cicsa_4805,account.move.line,VEJ303900909,,
aml_cicsa_4806,account.move.line,VEJ303900909,,
