id,model,move_id:id,name,account_id:id,debit,credit,analytics_id:id,period_id:id,journal_id:id
str,str,ref,str,search;code,str,str,ref,ref,ref
aml_cicsa_X313,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Repsol Factura 1168,20101002,,4721074.06,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X314,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/PC Venezuela/Factura 003. Recobro Actividades Delegadas Personal Enero a Diciembre 2012,20101002,,724362.83,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X315,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Private IP Services Factura 14194,20101002,,15978.2,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X316,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Private IP Services Factura 14197,20101002,,15612.74,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X317,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Induservi Factura 50000828,20101002,,67182.27,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X318,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Servicios Llamamoto Factura 600,20101002,,3402,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X319,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Servicios Llamamoto Factura 599,20101002,,2970,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X320,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Transporte Camor Factura 2061,20101002,,475104,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X321,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Travel Services Factura 32480,20101002,,12598.1,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X322,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Travel Services Factura 32479,20101002,,8205.15,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X323,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Travel Services Factura 32477,20101002,,3963.12,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X324,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Caribean Port Factura 3109,20101002,,119763,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X325,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Telefónica Factura 42404197,20101002,,30045.54,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X326,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Telefónica N/C 42417862,20101002,24.03,,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X327,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Transporte Camor Factura 2084,20101002,,477456,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X328,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/ONGC Factura 01,20101002,,1611782.26,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X329,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Evi de Venezuela Factura 3012820 RI,20101002,,1466205,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X330,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Evi de Venezuela Factura 3012822 RI,20101002,,314644.4,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X331,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Evi de Venezuela Factura 3012821 RI,20101002,,879723,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X332,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Evi de Venezuela Factura 3013022 RI,20101002,,1169683.45,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X333,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Evi de Venezuela Factura 3013048 RI,20101002,,411236.67,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X334,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Evi de Venezuela Factura 3013059 RI,20101002,,1466205,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X335,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/JLR Factura 13514,20101002,,604275.59,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X336,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Transporte Camor Factura 2074,20101002,,341040,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X337,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Controles Eléctricos Diasa Factura 27138,20101002,,3463972.41,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X338,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Evi de Venezuela Factura 3013116 RI,20101002,,2732212.3,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X339,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/ONGC Factura 02,20101002,,158415.64,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X340,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Global Bussines Consulting Factura 0388,20101002,,235612.5,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X341,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/MSG Solución Gerencial Factura 43672,20101002,,805247.56,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X342,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/MSG Solución Gerencial Factura 43703,20101002,,980188.84,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X343,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Desca Factura FAC/12/12/11349,20101002,,338791.75,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X344,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Nor Oriente Factura 0012696 ,20101002,,2727,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X345,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Repsol Impuesto Factura 978,20101002,185.67738,,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X346,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/C-Fer Technologies/Retención ISLR,20101002,419895,,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X347,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Vauxoo/Retención ISLR Factura 137,20101002,29767.5,,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X348,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/PC Venezuela Retención ISLR Factura 0033,20101002,223099254,,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X349,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/PC Venezuela Retención ISLR Factura 0035,20101002,85043196,,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X350,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/PC Venezuela Retención ISLR Factura 0034,20101002,94199238,,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X351,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Diferencia auxiliar-mayor ,20101002,1157.07,,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X352,account.move.line,am_cicsa_19000000000,Saldo inicial 2014//Anticipo 25% AEP Project,20101102,,15866840682,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X353,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/ONGC/ PCGBV/TASA/2012/02,20101102,,764489.88,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X354,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/ONGC/ PCGBV/TASA/2012/02,20101102,,9016340256,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X355,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Repsol/NC 0176-12-0928 Anula factura N°632 ,20101102,1665604.08,,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X356,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Tenaris/E00061527,20101102,,22615803882,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X357,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Weatherford/9782896 RI,20101102,,7219143918,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X358,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Weatherford/9890659 RI,20101102,,1107172206,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X359,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Weatherford/9890574 RI,20101102,,4945968216,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X360,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Weatherford/9890410 RI,20101102,,320618844,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X361,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Weatherford/9890355 RI,20101102,,3097868004,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X362,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Norton Rose/1429266,20101102,,891844506,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X363,account.move.line,am_cicsa_19000000000,"Saldo inicial 2014/ Global Solutions, INC",20101102,,206388,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X364,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Weatherford/9411087 SR,20101102,,1808486316,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X365,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Weatherford/9334874 SR,20101102,,486864,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X366,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Weatherford/9334856 SR,20101102,,1360800,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X367,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Weatherford/9334899 SR,20101102,,2268000,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X368,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Weatherford/9411098 SR,20101102,,635826996,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X369,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Weatherford/10135805 RI,20101102,,2268000,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X370,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Weatherford/10140139 RI,20101102,,4224365.46,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X371,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Desca/Factura Nro 01962,20101102,,18900,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X372,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Factura 0033,20101102,,4372745391,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X373,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Factura 0035,20101102,,1666846629,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X374,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Factura 0034,20101102,,1846304523,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X375,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Factura 1421102657,20101102,,189000,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X376,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Reclasificación 19/60,20101102,,9098208,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X377,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Impuesto Factura 978,20101102,,185.67738,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X378,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/C-Fer Technologies/Retención ISLR,20101102,,419895,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X379,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Vauxoo/Retención ISLR Factura 137,20101102,,29767.5,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X380,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Retención ISLR Factura 0033,20101102,,223099254,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X381,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Retención ISLR Factura 0035,20101102,,85043196,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X382,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Retención ISLR Factura 0034,20101102,,94199238,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X383,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Diferencia auxiliar-mayor ,20101102,8250.48,,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X384,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Saldo 2012 ,20101202,,1727.91,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X385,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Claudio Alvarez 2011 19/290,20101202,,61.82,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X386,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Aquiles Villarreal 2011 19/297,20101202,,60,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X387,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Jesús Delgado 2012 19/375,20101202,121.18,,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X388,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/José Campuzano 2012 19/645,20101202,,1028,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X389,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Marliza Abdul Rahim 2012 19/856,20101202,,1073.89,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X390,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Fernando Ocariz 2012 19/943,20101202,,10641.18,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X391,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Dario Ventre 2012 10/1012,20101202,,988.2,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X392,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Iswan 2012 A19/12,20101202,,2654,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X393,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Claudio Alvarez 2012 A19/12,20101202,,60,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X394,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Fernando de la Rosa,20101202,,6,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X395,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Guillermo Córdova,20101202,,278.2,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X396,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/José Mantellini,20101202,,1620,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X397,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/José Campuzano,20101202,,1.8,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X398,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/JA Ansari,20101202,,2763.27,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X399,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Araceli Yague,20101202,,6006.14,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X400,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Fernando de la Rosa,20101202,,3573.8,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X401,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/José Mantellini,20101202,,640,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X402,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Emerio Prieto,20101202,3573.8,,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X403,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Diferencia auxiliar-mayor ,20101202,157.75,,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X404,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/ISLR Retenido,20140101,,637245.07,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X405,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/IVA Retenido VEB,20140109,,7806298.95,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X406,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/IVA Retenido USD,20140109,,724214988,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X407,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/19/316,20181001,,979970,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X408,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/19/317,20181001,,2154393.70666666,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X409,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Ene- Dic 2011/19/1014 Dic 2012,20181001,,1087334.72,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X410,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Labor Ene- Sep 2013,20181001,,679556.32,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X411,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Reemb Ene- Sep 2013,20181001,,5670,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X412,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Labor Oct 2013/19/822,20181001,,45310,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X413,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Reemb  Oct 2013/19/822,20181001,,372.96,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X414,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Labor Nov  2013/19/833,20181001,,37758,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X415,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Reemb  Nov  2013/19/833,20181001,,315,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X416,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Labor Dic 2013/19/948,20181001,,37758,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X417,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Reemb Dic  2013/19/948,20181001,,315,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X418,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Actividades delegadas Ene- Dic 2012/19/952 Dic 2012,20181001,,7144.3100000001,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X419,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Ene- Dic 2011/19/1014 Dic 2012,20181001,,513389.64,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X420,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Reemb Ene- Sep 2013,20181001,,5670,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X421,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Labor Oct 2013/19/819,20181001,,82128,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X422,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Reemb  Oct 2013/19/819,20181001,,630,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X423,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Labor Sep 2013/19/829,20181001,,3776,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X424,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Reemb  Sep 2013/19/830,20181001,,28.98,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X425,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/19/315 Dic 2011,20181001,,2821856.04,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X426,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Actividades no delegadas Ene- Dic/19/951 Dic 2012,20181001,,5449.52,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X427,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Labor  Ene- Dic 2012/19/952 Dic 2012,20181001,,7582.2999999998,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X428,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Labor  Ene- Dic 2011/19/1014 Dic 2012,20181001,,5724035.21,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X429,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Reemb. Año 2011/19/1017 Dic 2012,20181001,,40420,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X430,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Labor Oct 2013/19/815,20181001,,549421.2,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X431,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Reemb Oct 2013/19/816,20181001,,3780,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X432,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Labor Nov 2013/19/825,20181001,,581517.2,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X433,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Reemb  Nov  2013/19/826,20181001,,4026.2,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X434,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Labor Dic 2013/19/945,20181001,,590485.2,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X435,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Reemb  Dic 2013/19/945,20181001,,4095,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X436,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/19/400 Dic 2012,20181001,,798,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X437,account.move.line,am_cicsa_19000000000,Saldo inicial 2014,20181001,,19620.3984,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X438,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/19/1008 Dic 2012,20181001,,14723.91,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X439,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/19/279,20181001,2000,,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X440,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/19/49,20181001,,505232.91,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X441,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/19/138,20181001,539226.23,,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X442,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Acumulación Auditoría 2012/19/968 2012,20181001,,55126,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X443,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Cargo Bancario Duplicado/19/961,20181001,,1800,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X444,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/19/947 2012,20181001,,35000,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X445,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/19/947 2012,20181001,,30000,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X446,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/19/81,20181001,,2559.6,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X447,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/Bakers Hughes de Venezuela S.C.P.A/19/866 2012,20181001,,156950,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X448,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/19/930,20181001,,360000,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X449,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/19/930,20181001,,39192.5,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X450,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/19/930,20181001,,3000,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X451,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/19/930,20181001,,32066.59,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X452,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/19/930,20181001,,3000,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
aml_cicsa_X453,account.move.line,am_cicsa_19000000000,Saldo inicial 2014/19/930,20181001,,39192.5,,cicsa_data.ap_cicsa_00,cicsa_data.aj_cicsa_general
