id,model,partner_id:id,amount_currency,currency_id:id
aml_cicsa_3221,account.move.line,VEJ313040045,,
aml_cicsa_3222,account.move.line,VEJ070284668,,
aml_cicsa_3223,account.move.line,VEJ070284668,,
aml_cicsa_3224,account.move.line,VEJ302106834,,
aml_cicsa_3225,account.move.line,VEJ302106834,,
aml_cicsa_3226,account.move.line,VEJ302106834,,
aml_cicsa_3227,account.move.line,VEJ302106834,,
aml_cicsa_3228,account.move.line,VEJ001612165,,
aml_cicsa_3229,account.move.line,VEJ001612165,,
aml_cicsa_3230,account.move.line,VEJ001612165,,
aml_cicsa_3231,account.move.line,VEJ310308292,,
aml_cicsa_3232,account.move.line,VEJ310308292,,
aml_cicsa_3233,account.move.line,VEJ310308292,,
aml_cicsa_3234,account.move.line,VEJ310308292,,
aml_cicsa_3235,account.move.line,VEJ310308292,,
aml_cicsa_3236,account.move.line,VEJ310308292,,
aml_cicsa_3237,account.move.line,VEJ310308292,,
aml_cicsa_3238,account.move.line,VEJ303738001,,
aml_cicsa_3239,account.move.line,VEJ303738001,,
aml_cicsa_3240,account.move.line,VEJ303738001,,
aml_cicsa_3241,account.move.line,VEJ303738001,,
aml_cicsa_3242,account.move.line,VEJ303738001,,
aml_cicsa_3243,account.move.line,VEJ303738001,,
aml_cicsa_3244,account.move.line,VEJ303738001,,
aml_cicsa_3245,account.move.line,VEJ309806939,,
aml_cicsa_3246,account.move.line,VEJ309806939,,
aml_cicsa_3247,account.move.line,VEJ300004937,,
aml_cicsa_3248,account.move.line,VEJ300004937,,
aml_cicsa_3249,account.move.line,VEJ300004937,,
aml_cicsa_3250,account.move.line,VEJ300004937,,
aml_cicsa_3251,account.move.line,VEJ001241345,,
aml_cicsa_3252,account.move.line,VEJ001241345,,
aml_cicsa_3253,account.move.line,VEJ001241345,,
aml_cicsa_3254,account.move.line,VEJ001241345,,
aml_cicsa_3255,account.move.line,VEJ001824421,,
aml_cicsa_3256,account.move.line,VEJ001824421,,
aml_cicsa_3257,account.move.line,VEJ001824421,,
aml_cicsa_3258,account.move.line,VEJ001824421,,
aml_cicsa_3259,account.move.line,VEJ001824421,,
aml_cicsa_3260,account.move.line,VEJ001824421,,
aml_cicsa_3261,account.move.line,VEJ001824421,,
aml_cicsa_3262,account.move.line,VEJ001824421,,
aml_cicsa_3263,account.move.line,VEJ001824421,,
aml_cicsa_3264,account.move.line,VEJ001824421,,
aml_cicsa_3265,account.move.line,VEJ001824421,,
aml_cicsa_3266,account.move.line,VEJ001824421,,
aml_cicsa_3267,account.move.line,VEJ001824421,,
aml_cicsa_3268,account.move.line,VEJ001824421,,
aml_cicsa_3269,account.move.line,VEJ001824421,,
aml_cicsa_3270,account.move.line,VEJ001824421,,
aml_cicsa_3271,account.move.line,VEJ001824421,,
aml_cicsa_3272,account.move.line,VEJ001824421,,
aml_cicsa_3273,account.move.line,VEJ001824421,,
aml_cicsa_3274,account.move.line,VEJ001824421,,
aml_cicsa_3275,account.move.line,VEJ001824421,,
aml_cicsa_3276,account.move.line,VEJ001824421,,
aml_cicsa_3277,account.move.line,VEJ001824421,,
aml_cicsa_3278,account.move.line,VEJ001824421,,
aml_cicsa_3279,account.move.line,VEJ001824421,,
aml_cicsa_3280,account.move.line,VEJ001824421,,
aml_cicsa_3281,account.move.line,VEJ001824421,,
aml_cicsa_3282,account.move.line,VEJ001824421,,
aml_cicsa_3283,account.move.line,VEJ001824421,,
aml_cicsa_3284,account.move.line,VEJ001824421,,
aml_cicsa_3285,account.move.line,VEJ309806939,,
aml_cicsa_3286,account.move.line,VEJ309806939,,
aml_cicsa_3287,account.move.line,VEJ300004937,,
aml_cicsa_3288,account.move.line,VEJ300004937,,
aml_cicsa_3289,account.move.line,VEJ001241345,,
aml_cicsa_3290,account.move.line,VEJ001241345,,
aml_cicsa_3291,account.move.line,VEJ001824421,,
aml_cicsa_3292,account.move.line,VEJ001824421,,
aml_cicsa_3293,account.move.line,VEJ001824421,,
aml_cicsa_3294,account.move.line,VEJ001824421,,
aml_cicsa_3295,account.move.line,VEJ001824421,,
aml_cicsa_3296,account.move.line,VEJ001824421,,
aml_cicsa_3297,account.move.line,VEJ001824421,,
aml_cicsa_3298,account.move.line,VEJ294668666,,
aml_cicsa_3299,account.move.line,VEJ294668666,,
aml_cicsa_3300,account.move.line,VEJ294668666,,
aml_cicsa_3301,account.move.line,VEJ294668666,,
aml_cicsa_3302,account.move.line,VEJ309831593,,
aml_cicsa_3303,account.move.line,VEJ309831593,,
aml_cicsa_3304,account.move.line,,5479505.37,base.USD
aml_cicsa_3305,account.move.line,,-5479505.37,base.USD
aml_cicsa_3306,account.move.line,,5479505.37,base.USD
aml_cicsa_3307,account.move.line,,-5479505.37,base.USD
aml_cicsa_3308,account.move.line,VEV172228611,,
aml_cicsa_3309,account.move.line,VEV172228611,,
aml_cicsa_3310,account.move.line,VEV172228611,,
aml_cicsa_3311,account.move.line,VEV172228611,,
aml_cicsa_3312,account.move.line,VEJ313441155,,
aml_cicsa_3313,account.move.line,VEJ313441155,,
aml_cicsa_3314,account.move.line,VEJ313441155,,
aml_cicsa_3315,account.move.line,VEJ313441155,,
aml_cicsa_3316,account.move.line,VEJ313441155,,
aml_cicsa_3317,account.move.line,VEJ003439940,,
aml_cicsa_3318,account.move.line,VEJ003439940,,
aml_cicsa_3319,account.move.line,VEJ003439940,,
aml_cicsa_3320,account.move.line,VEJ003439940,,
aml_cicsa_3321,account.move.line,VEJ298426071,,
aml_cicsa_3322,account.move.line,VEJ298426071,,
aml_cicsa_3323,account.move.line,VEJ298426071,,
aml_cicsa_3324,account.move.line,VEJ298426071,,
aml_cicsa_3325,account.move.line,VEJ298426071,,
aml_cicsa_3326,account.move.line,VEJ298426071,,
aml_cicsa_3327,account.move.line,VEJ298426071,,
aml_cicsa_3328,account.move.line,VEJ298426071,,
aml_cicsa_3329,account.move.line,VEJ298426071,,
aml_cicsa_3330,account.move.line,VEJ298426071,,
aml_cicsa_3331,account.move.line,VEV116574981,,
aml_cicsa_3332,account.move.line,VEV116574981,,
aml_cicsa_3333,account.move.line,VEV116574981,,
aml_cicsa_3334,account.move.line,VEV116574981,,
aml_cicsa_3335,account.move.line,VEV102884619,,
aml_cicsa_3336,account.move.line,VEV102884619,,
aml_cicsa_3337,account.move.line,VEV116574981,,
aml_cicsa_3338,account.move.line,VEV116574981,,
aml_cicsa_3339,account.move.line,VEV116574981,,
aml_cicsa_3340,account.move.line,VEV116574981,,
aml_cicsa_3341,account.move.line,VEV102884619,,
aml_cicsa_3342,account.move.line,VEV102884619,,
aml_cicsa_3343,account.move.line,,142859.85,base.USD
aml_cicsa_3344,account.move.line,,-142859.85,base.USD
